holiday_No Holiday,functioning_day_Yes,count,hour,temp,humidity,wind_speed,visibility,dew_point_temp,solar_radiation,rainfall,snowfall,seasons
0.23202281453806542,0.1825472634451966,312,0.5077491599273276,-0.38874606033890213,0.1899601491798979,-1.0816827653497283,-1.882041433474724,-0.20840188704591753,0.738812238886852,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,2836,0.9408262964566854,1.2985039264857494,-0.05608293762243903,0.6478469870018891,0.9241549606374218,1.1475051636485392,0.30461885221149576,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,711,-0.069687022111816,1.4237947670915405,-0.05608293762243903,-0.02474791669040655,0.9110188745327423,1.2547520490142021,0.35032341922995436,-0.039939699180954503,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,756,-0.2140460676216019,0.16253363832657822,-1.4339242237155259,-1.0816827653497283,0.5120102591031043,-0.5378030349547404,1.8585741308390866,-0.1271351545890945,-0.1726936683166693,-0.45567015026021096
0.23202281453806542,0.1825472634451966,1558,1.229544387476257,-0.0546371520567929,-0.5481691112271129,-0.6012578341409456,0.9241549606374218,-0.2160623788577506,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,1080,0.6521082054371135,0.6720497234567946,-1.1878811369131888,3.9147365192216106,0.9241549606374218,0.02907335912090826,0.9102043652060717,-0.1271351545890945,-0.1726936683166693,-0.45567015026021096
-4.309920996307637,0.1825472634451966,1492,0.9408262964566854,0.788987841355533,-0.25291740706430854,0.936101945727159,0.9241549606374218,0.626591720443889,-0.15242681797308966,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,944,0.6521082054371135,1.5741437758184893,-0.10529155498290642,0.16742205579310646,0.9241549606374218,1.3619989343798655,0.39602798624841296,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,1288,0.5077491599273276,0.7472242278202693,0.8788807922264412,-0.3130028754156762,0.9241549606374218,1.0172768028473766,0.7159599553776227,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,-5.478033365864261,0,1.518262478495829,0.14582819291247265,-0.5973777285875802,0.45567701451837633,0.9241549606374218,-0.078173526244755,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,-5.478033365864261,0,-1.368918431699889,-0.26345521973311115,0.977298026947376,-1.6581926828002675,-1.3434619031828667,0.15164122811023764,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,228,0.5077491599273276,-1.3326037262358605,-2.0736362494016016,0.45567701451837633,0.9241549606374218,-2.253753200805352,0.37317570273918366,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,62,-1.0802003406803173,-0.9400257590043823,1.6662186699939194,-0.9855977791079719,-2.164467284725332,-0.27734631335241533,-0.6551770551761337,-0.1271351545890945,1.8743153615778934,-1.3521711084363925
0.23202281453806542,0.1825472634451966,655,-0.069687022111816,1.716140061838386,-0.30212602442477593,1.0321869319689152,0.0407531700977293,1.3849804098153649,1.8471479890844718,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,409,1.0851853419664712,-0.6894440777928004,-0.05608293762243903,-0.6973428203827022,-1.6505179158797487,-0.5531240185784065,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,-5.478033365864261,0,-1.513277477209675,-0.12145893371321466,1.5185928179125172,0.8400169594854023,-0.10045975552757469,0.42741893333622877,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,507,-1.657636522719461,0.5217007147298457,1.2725497311101803,-0.12083290293216295,-1.4731807534665762,0.9406718847290457,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-0.45567015026021096
0.23202281453806542,0.1825472634451966,237,-1.368918431699889,-1.4662472895487044,-0.4005432591457107,-0.9855977791079719,0.8962407776649779,-1.3421546751972147,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,382,-1.513277477209675,-0.8982621454691186,-0.941838050110852,1.4165268769359416,-0.2268945842851143,-1.1046794290303887,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,1449,-0.6471232041509596,0.8140460094766913,0.23916876654036526,-0.40908786165743255,0.9241549606374218,0.8487459829870487,-0.41522807832922637,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,925,-0.2140460676216019,0.7472242278202693,0.4360032359822348,0.16742205579310646,-0.9181811155438699,0.8640669666107148,1.4929375946914178,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,694,0.5077491599273276,1.8497836251512298,-0.8434208153899172,-0.21691788917391958,0.9241549606374218,1.2011286063313706,2.087096965931379,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,1138,0.07467202339796991,0.4632316557804763,-0.8926294327503845,1.704781835661211,0.8551905085878546,0.03673385093274132,1.9499832648760034,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,1664,1.518262478495829,1.4154420443844877,0.8296721748659739,-0.3130028754156762,0.28212875227121403,1.5918136887348582,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,1479,0.9408262964566854,0.8808677911331129,0.4360032359822348,-1.0816827653497283,0.9241549606374218,0.9866348356000441,-0.24383595201000677,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,1059,-0.6471232041509596,1.1815658085870113,0.5344204707031696,-0.8895127928662152,0.9241549606374218,1.2853940162615347,-0.39237579481999707,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,437,0.9408262964566854,-1.7251816934673387,-1.2862983716341236,2.6656316980787764,0.9241549606374218,-1.9626545119556948,-0.6323247716669044,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,1242,1.229544387476257,-0.09640076559205656,-0.6465863459480476,-0.5051728478991891,0.5103682483400194,-0.30032778878791455,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,1194,0.7964672509468994,0.6219333872144783,-0.4989604938666455,1.0321869319689152,-1.3171897309735079,0.37379549065339723,0.6474031048499348,-0.1271351545890945,-0.1726936683166693,-0.45567015026021096
0.23202281453806542,0.1825472634451966,195,-1.368918431699889,-0.5725059598940622,1.1741324963892454,-0.40908786165743255,-2.0347484344416222,-0.07051303443292191,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-0.45567015026021096
0.23202281453806542,0.1825472634451966,281,0.07467202339796991,-0.9901420952466986,-0.8434208153899172,1.5126118631776977,0.5859007434419261,-1.1353213962777213,1.7557388550475546,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,54,-1.2245593861901032,-1.9590579292648154,-0.5481691112271129,1.8969518081447243,0.9241549606374218,-1.817105167530866,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,98,1.229544387476257,-1.7585925842955499,-1.4831328410759932,1.704781835661211,0.9241549606374218,-2.1082038563805234,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,277,-1.0802003406803173,0.4632316557804763,-0.05608293762243903,-0.6012578341409456,0.9241549606374218,0.43507942514806186,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,281,-1.368918431699889,-0.3386297240965856,-0.4497518765061781,-0.9855977791079719,-0.2712288748884074,-0.4075746741535778,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-0.45567015026021096
0.23202281453806542,0.1825472634451966,417,1.229544387476257,-0.8732039773479604,0.09154291445896312,0.16742205579310646,-1.2744974511332998,-0.6527104121322367,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,94,-1.513277477209675,-2.334930451082188,-0.7450035806689824,-0.8895127928662152,0.7681639381443534,-2.2154507417461864,-0.6551770551761337,-0.1271351545890945,0.5096426749815182,-1.3521711084363925
0.23202281453806542,0.1825472634451966,58,-0.9358412951705314,-1.3326037262358605,0.4360032359822348,-1.0816827653497283,-0.08732366942289524,-0.9438091009818941,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,102,-1.368918431699889,-1.5497745166192316,0.04233429709849573,-1.369937724074998,0.8436964332462601,-1.2578892652670506,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,102,-1.2245593861901032,-1.474600012255757,-0.10529155498290642,-1.0816827653497283,0.1113596329103813,-1.2425682816433845,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,249,-0.7914822496607455,0.6135806645074255,0.3867946186217674,-0.6973428203827022,0.9241549606374218,0.7338386058095524,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,934,-0.6471232041509596,-1.0319057087819623,-0.25291740706430854,-0.6012578341409456,0.9241549606374218,-0.9131671337345616,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,176,-0.069687022111816,-1.658359911810917,-1.4831328410759932,1.5126118631776977,0.6433711201498986,-2.0239384464503596,1.1273010585437497,-0.1271351545890945,-0.1726936683166693,-1.3521711084363925
0.23202281453806542,0.1825472634451966,1203,0.5077491599273276,0.5885224963862673,-1.335506988994591,0.2635070420348631,0.28869679532355375,-0.1394574607394197,1.1387272002983644,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
-4.309920996307637,0.1825472634451966,1849,0.2190310689077558,0.8056932867696384,-0.8926294327503845,0.8400169594854023,0.6844213892270219,0.32017204797056553,2.3613243680421308,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,59,1.6626215240056148,0.8307514548907966,1.9122617567962563,-0.6973428203827022,-1.3746601076814804,1.392640901627198,-0.6551770551761337,2.9247057846958047,-0.1726936683166693,1.3373317660921522
0.23202281453806542,-5.478033365864261,0,1.518262478495829,-0.04628442934974005,0.7312549401450391,-0.5051728478991891,-1.905029584157913,0.26654860528773394,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
0.23202281453806542,0.1825472634451966,322,-1.2245593861901032,1.2901512037786969,1.2725497311101803,-1.1777677515914848,-0.7080037378689988,1.6301161477940236,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,1285,-0.6471232041509596,1.0479222452741674,0.09154291445896312,-0.3130028754156762,0.7254716583041452,0.9942953274118773,-0.47235878710229945,-0.1271351545890945,-0.1726936683166693,1.3373317660921522
0.23202281453806542,0.1825472634451966,1798,1.518262478495829,0.8975732365472185,1.1741324963892454,0.07133706955135007,0.3872174411086496,1.2470915572023693,-0.6551770551761337,-0.1271351545890945,-0.1726936683166693,0.4408308079159707
